token,valence
geschoten,-0.015690334
politie,-0.103030175
staren,-0.047229696
verbeeldde,-0.079172
hokjes,-0.03892207
kreunende,-0.117138185
beschadigde,-0.16719955
levende,-0.052555256
ten,0.015204813
slotte,-0.0003212653
stil,0.018461058
waarachter,-0.034538202
bedrijvigheid,0.06715739
activiteit,0.055671275
scherm,0.042472024
rug,-0.008535512
stap,-0.027038038
glad,0.03187582
warm,0.084279284
vergiste,-0.018544989
verplaatste,0.06534534
rolde,0.012843604
gat,-0.14720163
rechteroor,-0.019935068
ter,0.00935474
grootte,0.088462085
dollar,0.11090545
gekarteld,-0.07438816
randen,-0.11684905
bedekt,-0.013434146
opgedroogd,-0.074334264
vers,-0.031995416
rende,-0.0640046
vier,0.06319933
oud,0.08401688
buiten,0.025684826
adem,-0.066040404
uitstrekte,0.094707094
steeds,-0.056248326
harder,-0.04203362
kokhalsde,-0.15884507
krampachtig,-0.2090877
vasthoudend,0.0691606
hoop,0.07106024
last,0.032693967
elke,-0.019176658
zwaarder,-0.021009957
logger,0.08660109
rennend,-0.10376445
afgelegd,-0.0102952365
bevond,0.00857152
wachtkamer,-0.03988135
verlangens,-0.15456045
hanteerbare,0.06063923
verwonding,-0.17117625
gebroken,-0.067043215
lichte,-0.038882945
hersenschudding,-0.030694395
rook,-0.03562641
opgegaan,-0.03920375
tegengekomen,0.09222298
gebiedende,0.0058391355
dókter,0.092749126
meelevend,0.04748363
hooghartig,-0.012797177
schrompelen,-0.06334066
blik,-0.031077728
dwalen,0.019896816
lege,-0.032518893
rolstoelen,-0.06661571
muurbloempjes,0.018891143
bal,0.12865943
wachten,0.16939458
televisietoestel,0.12094545
plafond,0.021751978
bevestigd,0.032156292
vlek,-0.096983865
stof,-0.0777431
herkende,-0.061715644
donkerrode,0.041545812
afgeprijsd,0.17122607
verslagen,-0.1193399
staarde,-0.07307437
lange,0.026798159
onderbrak,0.01719277
duurt,0.12036353
derde,0.07367958
beende,-0.032613393
raam,-0.08293518
privékamer,0.111510605
toegewezen,0.17955163
ernstigs,0.00577961
teruggebracht,0.17330554
zat,-0.044373207
stoel,-0.013666682
ct-scans,-0.06526353
zelf,-0.0059193745
eerder,-0.0683282
bekeken,0.051302943
inwendige,-0.09532631
kneuzing,-0.07163262
bloeding,-0.071255356
hersenen,-0.105532415
wonden,-0.17294249
gehecht,0.085738294
tests,0.019463144
druk,0.07705502
leunde,0.0045031635
deurpost,-0.013908589
langzaam,-0.036632337
toch,0.035850793
moeizaam,-0.12286275
gebeurde,-0.008877095
kamer,-0.037894003
zelfs,-0.044733264
verstijfde,-0.15098599
opgevoed,0.058118626
idee,0.039374918
omhelsde,0.10874374
aanraking,-0.07709731
veranderde,-0.09599802
regels,-0.04891416
denken,-0.07657407
mompelde,0.0036842711
blijf,0.019675735
gemakkelijk,0.023148
duwde,-0.04225286
radiator,-0.07266541
hitte,-0.1438839
uitspuwde,-0.100351125
gehaald,-0.015506975
slechte,-0.025817873
rijden,0.055934988
bijzonderheid,0.019084454
inging,0.08398669
vandaan,-0.049314186
taak,0.114338905
informatie,0.036385402
resoluut,-0.060121473
uitstak,0.064766385
buitenaf,-0.10579563
geopend,0.09379391
ziekenbroeder,0.047235284
wiens,-0.0856275
omzwachteld,-0.05668068
dik,0.03351977
wit,-0.013148446
verband,-0.107353434
vastgenageld,-0.10325599
staat,0.018122042
ineengezakte,-0.096578
jongen,0.04533959
sterke,0.0020276085
luisterde,0.052608002
verliet,0.07077405
daarna,0.053890787
broeder,0.0075196624
ademhaling,-0.043909505
vormde,0.054625705
drup,-0.13179237
glazig,-0.117867
kalmerende,0.024244785
wazig,-0.062472805
trui,-0.025434216
huilen,-0.21994196
eerst,-0.022614133
tranen,-0.26384646
luide,0.021787468
onbeheerste,-0.26830372
snikken,-0.23738655
enkele,-0.02619315
rustiger,0.0933658
vielen,-0.064941555
slap,-0.09347344
wierp,0.007295955
stramme,-0.04452643
stoïcijnse,-0.089071065
schildwacht,0.009784218
ziekenhuisbed,-0.12676504
gehuild,-0.14253636
bijzijn,-0.17758082
gewaarschuwd,-0.019082274
feit,-0.121537104
streek,-0.085672386
aanstelde,-0.024087999
beet,-0.123366885
instortte,-0.035188615
liever,-0.0577341
gang,-0.01630072
handpalmen,-0.08317127
muur,-0.08664027
koel,0.01576159
boodschappen,0.016386978
wc,-0.05106251
benedenverdieping,0.1418664
geschreeuwd,-0.1188982
melk,-0.012537517
aanrecht,0.021202037
bedorven,-0.043827407
neem,0.07187292
kwalijk,0.003206484
donkerharige,0.09090522
rechercheur,0.047446776
marrone,-0.011195056
politievrouw,0.02804225
erbij,0.051239785
geroepen,0.0014902721
stellen,-0.023597948
mijne,-0.0013911873
beantwoorden,-0.048551235
ene,-0.065787114
plezier,0.16766194
helpen,0.03735311
notitieblokje,0.07530758
pen,0.039417602
verantwoordelijk,-0.061102197
gedragen,0.0012558624
ziekenhuiskamer,-0.10106865
juist,-0.028777957
kende,-0.01535503
opwellen,-0.22382572
gegeneerd,-0.1256734
veegde,-0.08409697
me.,-0.056454144
vriendin,0.10525717
begreep,-0.13524753
tevoren,0.037973747
betrokken,-0.01433567
onwettige,-0.08999314
gevaarlijks,-0.024205506
daarom,-0.026878133
besefte,-0.13931051
wenkbrauwen,0.059501793
fronste,-0.014134956
kleur,0.0018530786
notitieblok,0.057881184
slaapt,0.04082016
bovendien,0.083457485
doodgeschoten,-0.10264256
s.,-0.00535883
barrett,0.025307924
delaney,0.055208266
grootste,0.032935794
deel,-0.006636068
volwassen,0.030701064
best,0.06812428
rehabiliteren,-0.038775094
advocaat,0.09259094
sue,0.059308186
doopnaam,0.059797697
gebruikt,0.013627104
tekenen,-0.027212393
manier,0.015902877
bekend,0.0481852
grapjas,0.0874979
personeelszaken,0.093417436
zoek,0.13078219
goedkoop,0.13034984
geintje,0.01014062
creditcardmaatschappij,-0.015727751
geboortebewijs,0.026392572
jaarboek,-0.0007838607
middelbare,0.06595092
perioden,-0.014658973
maanden,-0.0383016
waarin,-0.008735687
ervan,-0.05106396
overtuigen,0.06413157
gerechtigheid,-0.07827838
gebrek,-0.088049
zelfvertrouwen,0.076850325
openbaar,-0.12882593
ministerie,0.034106296
advocatenkantoor,0.13137275
klok,0.08409862
haastte,0.0041406527
cafetaria,0.056798466
anne-marie,0.088399336
hoektafeltje,0.12267953
geïnstalleerd,0.17135829
schuimplastic,0.065096326
bekertjes,-0.0013011005
gleed,-0.019315697
wordt,-0.05346468
koud,-0.03534794
gekend,0.044502154
noemde,0.0690527
onze-lieve-vrouwe,0.025097206
eeuwige,-0.025692701
smarten,-0.15796103
concord,0.05934415
besloten,0.069395386
handhaving,-0.012914114
proberen,-0.05100198
barrie,0.006572634
rechtenstudie,0.13896993
gewijd,0.1031099
tegelijkertijd,-0.09123744
dekseltje,0.11272755
koffiebeker,0.016306035
openend,0.109016605
gelige,-0.08374478
map,0.02507893
verklaringen,-0.11269907
aantekeningen,-0.006100226
bevonden,0.0058353767
slok,0.07349688
bewijsmateriaal,-0.07317246
verdiept,0.043969285
stukken,-0.08625779
materiaal,0.037790608
waarbij,0.004979819
gouden,0.17011605
kruisje,0.015671404
speelden,0.0751025
vertel,0.01743044
vonden,0.10502193
bewusteloos,-0.109778665
randje,-0.05933159
shock,-0.24648216
hevig,-0.22132158
bloedende,-0.2188243
hoofdwond,-0.15381014
wapen,-0.065257385
draaimolen,0.057401218
alcohol,-0.13668875
fles,0.06740615
canadian,-0.020396614
club,0.15515645
kogel,-0.12179384
afgeschoten,-0.0049586184
revolver,-0.07574718
technisch,0.06702167
uitgewezen,-0.006732911
afkomstig,0.0009133052
vingerafdrukken,-0.023604982
depte,-0.08161312
lippen,0.017120361
servetje,0.018520312
verhoorde,-0.068578124
rechten,0.039694123
gewezen,0.08900578
grimas,-0.00012503564
regel,0.07882542
ga,0.058606736
verhaal,0.010571182
afmaakte,0.03208728
zwijgend,-0.050571423
snel,-0.026793264
pagina,-0.031493455
dossier,-0.020839274
moord,-0.09676411
voorbedachten,-0.104640186
rade,-0.14581904
aantonen,-0.03237402
opzettelijk,-0.24747947
weloverwogen,0.02220828
bewust,-0.030825183
bewuste,-0.05260861
genomen,0.0025471337
loopt,0.01988183
antieke,0.10352953
colt,0.049430605
reservesleutel,0.054390416
erover,0.0092842905
vermoorden,-0.11229499
minuut,0.028312847
blijkbaar,0.019861322
aannemen,0.08727141
bedoeling,0.0077797174
uitgevoerd,0.11145477
tuitte,0.109528944
alibi,0.07022844
dubbele,0.073283575
zelfmoord,-0.19798118
mislukte,-0.07789
vertelt,0.020019889
koppie,0.11515946
aardige,0.16512868
verklaring,-0.016049132
vergat,-0.04491733
uitwijzen,0.013958409
beschuldiging,-0.22145109
wegens,-0.15368925
seksueel,-0.096826896
misdrijf,-0.15430641
betwijfel,-0.008171989
zwanger,-0.0112846345
contact,0.030884653
tijdje,0.006782878
seksuele,-0.095911555
contacten,0.13897192
moeilijk,-0.009691171
verkrachting,-0.24537927
gebruiken,0.08871051
worsteling,-0.112714455
tonen,-0.07032081
verhoren,-0.08106407
wed,0.0977557
pakken,0.03099551
drong,-0.032519467
probeer,-0.061023884
buren,0.005954206
voorbereid,0.1122635
relatie,0.07156612
patroon,-0.011368999
mishandeling,-0.24536917
erachter,-0.059834927
suïcidaal,-0.19579099
krabbelen,-0.029160257
naad,-0.04600614
grinnikte,0.16004127
hiermee,-0.039631084
opende,0.05969642
stak,-0.03456176
blikje,0.010987632
zwarte,-0.010863125
olijven,0.03814491
erin,-0.012157073
tak,0.011359288
slaan,-0.11335663
vastbesloten,-0.021671057
opening,0.06916425
rest,-0.0068951007
vind,0.12051461
onze,0.045156844
delen,0.042473614
strak,-0.079682425
geslagen,-0.09546083
doormidden,-0.048450686
stijfjes,0.072809875
glansden,0.024174502
weggaan,-0.06976421
uitstekend,0.24054225
huiverde,-0.1322916
letterlijk,-0.16682975
raak,-0.12606847
trillende,-0.10142128
deinsde,-0.13553573
kom,0.08744288
morgen,0.18688107
terugkomt,0.08113612
elk,0.001701124
scherp,-0.04408942
afgemeten,0.03599517
vermoord,-0.106960356
kleins,0.054093305
heets,-0.051755317
ribben,-0.058109917
vonken,-0.06264533
waaierde,-0.035550058
verspreidde,-0.064745426
plegen,-0.1031072
bedoel,-4.249066e-05
kneep,-0.022619309
spleetjes,0.15575741
luister,0.09834219
bepaald,0.1052387
kleerscheuren,-0.04912041
hechtingen,-0.10561991
dagen,-0.005128175
psychiatrie,-0.053624734
gelegen,-0.00711447
liegen,-0.1218938
openlijk,-0.16064443
jezelf,-0.05975966
vuurde,-0.0045234878
tenslotte,0.09302186
perfecte,0.17716707
jou,-0.018541694
omgaan,0.02412273
moeder,0.0003233403
accepteren,-0.01057585
moordenaar,-0.13852848
verontwaardigde,-0.113674894
reacties,-0.08514717
schroeien,-0.15287559
overtuiging,-0.0228042
levend,-0.15669465
verbranden,-0.12241271
stoof,-0.040636938
koude,-0.12501428
vlucht,0.05014721
capitulatie,-0.030595645
beschouwen,0.07467549
voel,-0.079063
kin,0.041016683
rolstoel,-0.065525636
vertrekken,0.04947166
stomme,-0.15430215
vel,-0.07439168
psychiater,0.012709953
voortaan,0.034583632
per,0.02436617
week,0.06492798
bezoeken,0.07654742
aansprakelijkheid,-0.0794581
schelen,0.015338559
veel,0.016742988
gromde,-0.04231479
volgens,0.15031049
beter,0.05052489
babbeltje,0.10831599
gebeld,0.024838518
sneeuw,-0.08728576
thanksgiving,0.16814348
aanraakte,-0.04700796
dwong,-0.039677314
glimlachen,0.014020801
hal,-0.0062273964
middel,0.044821978
glazen,0.06624317
schuifdeuren,0.054603703
genoot,0.11583417
groter,0.009290829
frisser,0.029007195
longen,-0.08650401
binnengleed,-0.010227101
snelweg,-0.03145134
toppen,0.02294527
bergen,-0.0023722835
geheugen,-0.041879714
prenten,-0.035659496
knipperde,-0.060456697
prachtige,0.15830213
uitzicht,0.23699544
bereid,0.12464854
arrest,-0.05560693
desondanks,-0.021275267
waarheid,-0.09825824
verzekerd,0.17653354
flauwgevallen,-0.06634047
ontmoeten,0.13369201
beslissingen,-0.013673723
juridische,0.020874713
nageven,0.05730039
politiebureau,-0.02463296
vergaderkamer,0.082256645
bandrecorder,0.07523856
vak,0.10292788
staatsinrichting,-0.054205827
vouwde,0.040320322
gepraat,0.04057238
afgesproken,0.17275442
halfacht,0.11285192
eh,0.08517519
jeep,-0.04393813
meegenomen,0.11611608
drinken,0.102736205
gemaakt,0.04189827
opgehaald,0.025315158
niemand,-0.012118764
vertelde,0.013676167
duimnagel,-0.033826586
trekken,-0.06507702
veranderen,-0.046555217
gespannen,-0.04506769
praatte,-0.024510892
a,0.04792168
b,0.027063772
datzelfde,-0.028001368
soms,-0.081560135
onderlip,0.00699006
wendde,0.09258085
stoppen,-0.073106624
emotie,-0.2145575
geprobeerd,-0.058298305
vaak,-0.032908913
daarvoor,0.05103747
kermisterrein,0.029468171
kinderspeelplaats,0.13720165
gewerkt,0.13816191
plek,0.102462806
gekozen,0.05348379
gestopt,0.016745497
gegeten,0.0620557
opengedaan,0.051251415
namen,0.032762207
gingen,0.04513412
geslachtsgemeenschap,0.027576946
vernauwden,-0.027880967
zaak,0.04036606
gebaar,0.031360775
wederzijds,0.072774604
goedvinden,0.034187958
strakke,0.049871195
kaken,-0.07695037
plat,0.025929287
speciale,0.15218286
meenam,0.17685692
daarheen,-0.050082255
keuze,0.06739873
eindeloos,-0.03162607
genoten,0.189878
dronken,-0.004813074
zon,0.0007403493
ondergaan,-0.016388785
aarzelde,0.06009972
kalm,-0.04474526
gelooft,-0.03458617
klikte,0.07326257
wenden,0.010183223
dinsdagmiddag,0.16966811
ondanks,-0.024687506
protesten,-0.14254278
voorleesuurtje,0.106790945
bibliotheek,0.0658675
vol,-0.027464088
jonge,0.03958242
moeders,-0.11489997
stadia,-0.13580246
winterkleding,-0.026291668
binnenkwam,0.10864789
baan,0.1766827
personeelskamer,0.07581251
achterin,0.10945216
instinct,-0.05237928
rol,0.037697002
speelde,0.13841595
melanies,-0.036057375
afgaf,-0.013407204
verstoring,-0.106428996
elektriciteit,0.001974158
waarschuwde,-0.030505478
ouder,0.07999243
kind,-0.019399166
beschermen,-0.08895525
verbaasde,-0.033514187
rose,0.015903533
verwachtte,0.012721162
meest,0.09190651
gemak,0.10063362
scheen,0.027330209
lieverd,0.11840919
balie,0.05732353
voorin,0.061756477
aarzeling,0.020485416
vertrouwd,0.03072153
volmaakt,0.2066181
aangepast,0.11939393
vorm,-0.004195988
achterste,0.11902146
uitzondering,0.10669896
ergerlijke,-0.061346255
metalen,0.0009473488
ding,0.045663387
rechterdij,-0.0132317655
blad,0.06332124
genezen,-0.05080787
nuttig,0.14403994
welwillend,0.09058198
studentikoze,0.050708212
types,0.002671726
knikten,-0.012312581
liepen,0.015132189
pumps,0.05413331
wreef,-0.09871337
kousen,-0.025279291
gehulde,-0.07259911
chromen,0.077368975
voet,-0.0074585676
draaistoel,0.044397306
schoenen,-0.047056645
typte,0.083783105
oefenen,0.108730435
trefwoorden,0.027485356
computer,0.07276343
salem,-0.061258733
malachiet,-7.7765435e-05
elizabeth,-0.0025805011
regina,0.0744226
ruk,-0.03472849
omhoog,-0.011507791
leeftijd,0.07796281
kant,0.008064942
atalanta,0.07938221
griekse,0.042379707
hardloopster,0.1637719
verduidelijkte,0.057865232
georgia,-0.025814148
vlogen,-0.040635243
toetsen,0.06795409
euforie,-0.11610377
verschilde,0.028546184
mythen,-0.072501004
292,-0.015505299
opgelucht,0.05753866
godzijdank,0.026932437
werkstuk,0.051653907
maatschappijleer,0.106620714
gegevens,0.03603162
oxford,0.05297064
atlas,-0.033124633
vlak,0.008529939
beschikbaar,0.23581618
mond,-0.043667898
hare,0.009120539
non-fictie,0.023401171
uitgebreid,0.17379011
vertrok,0.08529834
verkeerde,-0.13004921
zoeken,0.047981285
worstelen,-0.12730749
vrijkomen,-0.06988476
prop,-0.096795686
vrijdagavond,0.18942341
ontstaan,-0.052448515
losgeraakt,-0.05542111
organisme,-0.044461183
vergiftigen,-0.14471743
kwaadaardigheid,-0.29343534
aanbeveling,0.23054157
pas,0.039981432
verschenen,0.017647836
roman,0.053576678
clancy,0.0033054128
natuurlijk,0.09176071
robert,0.06282283
waller,0.01403629
stuurde,0.0744841
studenten,0.069770485
afdeling,0.11502468
kinderboeken,0.048011936
historici,-0.041282836
video,0.017044686
reisgidsen,0.029513735
jongeman,0.08982006
toilet,-0.016684216
kast,-0.013623245
bewaarden,0.0139476415
circulatie,-0.02474147
uitdelen,0.04790032
frustratie,-0.27123147
tegenslag,-0.030028284
vond,0.071368776
bevredigender,0.049047694
doorgeven,0.09053137
jordan,0.07186007
mcafee,0.094206505
aanbevolen,0.1533155
gary,0.014210052
keukentafel,0.023056317
stuurse,-0.059368655
fitnessclub,0.12780552
broek,-0.007815063
gekreukt,-0.0038412176
poloshirt,0.04186554
wangen,-0.103805065
slaap,-0.06991489
druppeltje,-0.043898024
zweet,-0.19479254
sterk,-0.028737798
indrukken,-0.057062194
toegegeven,-0.023381501
pak,0.037855566
piekerige,0.0026001222
natte,-0.13577153
zweetdruppels,-0.1367971
nerveus,-0.042680785
redder,0.046067663
vrijwillig,-0.029993758
zover,0.06926876
gesprek,0.020320438
ontoelaatbaar,-0.041736543
verklaren,-0.15175185
hoeveel,-0.041789897
zaken,0.04250892
gewonnen,0.18114
redden,-0.009203374
twijfels,-0.1439319
kanjer,0.17744422
advocatuur,0.047847074
klinkende,0.06578303
cijfers,0.10818942
afgestudeerd,0.16910578
harvard,0.15227945
welkom,0.235581
westen,-0.028100064
mississippi,-0.077532515
besloot,0.005990047
officier,0.041521646
justitie,-0.07391935
tien,0.060669065
overgelopen,0.025953226
verdedigers,-0.027937703
charme,0.11894196
geest,-0.11633462
opvliegendheid,-0.12428826
groot,0.09474936
proces,-0.014021173
krabde,-0.034625486
verdachte,-0.108828686
genoemd,0.08319364
ondervraagd,-0.050834924
denkt,-0.014367245
bewijzen,0.020595886
aanklacht,-0.12913609
gebeurt,0.041601334
mam,0.059425954
terechtstaan,-0.13482317
volwassene,0.0043931007
betekent,0.063058496
hechtenis,-0.06846782
vierentwintig,0.031840805
gesteld,0.06280468
vrijlating,-0.072831735
borgtocht,0.032947965
betalen,0.08182862
datum,0.030396067
rechtszaak,-0.034784146
vastgesteld,0.026303988
bedoelt,-0.004530808
gevangenis,-0.158652
!,0.04763126
spel,0.048865676
waarvoor,0.026357323
rechtszaken,-0.112876095
diepe,-0.062343374
gedoken,-0.06626756
zwembad,0.054920867
leeg,0.019350532
voorgevallen,0.006643925
neerkomt,0.090069406
versie,0.0860428
vertrouwen,0.020287246
hoogte,0.120084465
geschiedenis,0.017666712
gemoedsgesteldheid,-0.06501064
emotionele,-0.14615951
aspect,0.041820586
daarin,0.018382154
lezen,-0.024043383
voorstelling,0.09113157
zuinig,0.19244966
glimlachje,0.14185448
mag,0.07401176
cliënt,0.059710745
gefeliciteerd,0.2945463
receptioniste,0.16350916
woensdagochtend,0.12635148
gelukwensen,0.109443195
verlaten,-0.004414104
bank,0.07842672
achtergelaten,-0.041608807
nietsziende,-0.096963674
spaanstalige,-0.0040881783
televisiestation,0.10936345
bezig,0.1031246
ontbijt,0.08173086
waarvan,-0.017404456
